"id","citation_id","site_id","treatment_id","name","date","time","cultivar_id","specie_id","mean","statname","stat","n","vname","month","lon","lat","control","greenhouse","mean_unconverted","stat_unconverted"
52377,782,1226,2434,"Observations",1990-07-30 04:00:00,NA,NA,39977,21.14,"",NA,NA,"c2n_leaf",7,-65.74,18.31,TRUE,FALSE,21.14,NA
52187,782,1226,2434,"Observations",1992-06-05 04:00:00,NA,NA,41584,19.46,"",NA,NA,"c2n_leaf",6,-65.74,18.31,TRUE,FALSE,19.46,NA
51952,782,1226,2434,"Observations",1990-07-30 04:00:00,NA,NA,41617,20.29,"",NA,NA,"c2n_leaf",7,-65.74,18.31,TRUE,FALSE,20.29,NA
52197,782,1226,2434,"Observations",1992-07-08 04:00:00,NA,NA,42706,18.61,"",NA,NA,"c2n_leaf",7,-65.74,18.31,TRUE,FALSE,18.61,NA
51857,782,1226,2434,"Observations",1991-06-11 04:00:00,NA,NA,42997,28.94,"",NA,NA,"c2n_leaf",6,-65.74,18.31,TRUE,FALSE,28.94,NA
51782,782,1226,2434,"Observations",1992-06-03 04:00:00,NA,NA,43171,29.47,"",NA,NA,"c2n_leaf",6,-65.74,18.31,TRUE,FALSE,29.47,NA
52002,782,1226,2434,"Observations",1992-06-09 04:00:00,NA,NA,43730,23.39,"",NA,NA,"c2n_leaf",6,-65.74,18.31,TRUE,FALSE,23.39,NA
51987,782,1226,2434,"Observations",1990-10-09 04:00:00,NA,NA,43890,15.02,"",NA,NA,"c2n_leaf",10,-65.74,18.31,TRUE,FALSE,15.02,NA
51772,782,1226,2434,"Observations",1990-08-03 04:00:00,NA,NA,44738,12.53,"",NA,NA,"c2n_leaf",8,-65.74,18.31,TRUE,FALSE,12.53,NA
51707,782,1226,2434,"Observations",1990-08-28 04:00:00,NA,NA,44834,22.72,"",NA,NA,"c2n_leaf",8,-65.74,18.31,TRUE,FALSE,22.72,NA
52132,782,1226,2434,"Observations",1991-06-11 04:00:00,NA,NA,45516,19.79,"",NA,NA,"c2n_leaf",6,-65.74,18.31,TRUE,FALSE,19.79,NA
51767,782,1226,2434,"Observations",1990-08-03 04:00:00,NA,NA,45524,18.08,"",NA,NA,"c2n_leaf",8,-65.74,18.31,TRUE,FALSE,18.08,NA
52397,782,1226,2434,"Observations",1990-07-30 04:00:00,NA,NA,46308,20.55,"",NA,NA,"c2n_leaf",7,-65.74,18.31,TRUE,FALSE,20.55,NA
2000000640,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,46649,31.4,"",NA,NA,"c2n_leaf",1,-79.975527,9.280225,NA,NA,31.4,NA
52067,782,1226,2434,"Observations",1990-11-08 04:00:00,NA,NA,48095,31.55,"",NA,NA,"c2n_leaf",11,-65.74,18.31,TRUE,FALSE,31.55,NA
52022,782,1226,2434,"Observations",1990-11-06 04:00:00,NA,NA,49256,21.13,"",NA,NA,"c2n_leaf",11,-65.74,18.31,TRUE,FALSE,21.13,NA
2000000311,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,49373,12.4,"",NA,NA,"c2n_leaf",1,-79.542955,8.994504,NA,NA,12.4,NA
2000000316,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,49373,14.2,"",NA,NA,"c2n_leaf",1,-79.542955,8.994504,NA,NA,14.2,NA
2000000341,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,49373,16.9,"",NA,NA,"c2n_leaf",1,-79.542955,8.994504,NA,NA,16.9,NA
2000000371,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,49373,16.7,"",NA,NA,"c2n_leaf",1,-79.542955,8.994504,NA,NA,16.7,NA
2000000376,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,49373,17.2,"",NA,NA,"c2n_leaf",1,-79.542955,8.994504,NA,NA,17.2,NA
2000000116,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,49943,19.9,"",NA,NA,"c2n_leaf",1,-79.542955,8.994504,NA,NA,19.9,NA
2000000121,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,49943,18.2,"",NA,NA,"c2n_leaf",1,-79.542955,8.994504,NA,NA,18.2,NA
2000000126,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,49943,25.2,"",NA,NA,"c2n_leaf",1,-79.542955,8.994504,NA,NA,25.2,NA
2000000166,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,49953,16,"",NA,NA,"c2n_leaf",1,-79.542955,8.994504,NA,NA,16,NA
2000000191,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,49953,15.7,"",NA,NA,"c2n_leaf",1,-79.542955,8.994504,NA,NA,15.7,NA
2000000206,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,49953,19.7,"",NA,NA,"c2n_leaf",1,-79.542955,8.994504,NA,NA,19.7,NA
2000000391,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,49953,19.7,"",NA,NA,"c2n_leaf",1,-79.542955,8.994504,NA,NA,19.7,NA
2000000536,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,49980,27.7,"",NA,NA,"c2n_leaf",1,-79.975527,9.280225,NA,NA,27.7,NA
2000000541,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,49980,29.1,"",NA,NA,"c2n_leaf",1,-79.975527,9.280225,NA,NA,29.1,NA
2000000596,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,49980,28.4,"",NA,NA,"c2n_leaf",1,-79.975527,9.280225,NA,NA,28.4,NA
2000000411,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,49993,15.3,"",NA,NA,"c2n_leaf",1,-79.542955,8.994504,NA,NA,15.3,NA
