"id","citation_id","site_id","treatment_id","name","date","time","cultivar_id","specie_id","mean","statname","stat","n","vname","month","lon","lat","control","greenhouse","mean_unconverted","stat_unconverted"
39466,237,300,735,"normal atmospheric CO2 level",1997-08-29 05:00:00,"00:00:00",NA,787,12.93,"SE",1.796,3,"SLA",8,-79.015,35.97,TRUE,FALSE,12.93,1.796
37161,389,599,1238,"Observational",1991-01-01 00:00:00,"00:00:00",NA,787,22.507179426079,"SE",2.60013637005508,NA,"LMA",1,-76.93,39.03,NA,NA,0.045,0.005
37157,388,601,1237,"Observational",2000-07-01 00:00:00,"00:00:00",NA,787,10.437094240027,"SE",0.316338217391423,2,"LMA",7,-87.46,36.39,TRUE,NA,0.0959,0.0029
37156,388,601,1237,"Observational",2000-05-01 00:00:00,"00:00:00",NA,787,12.8430982555574,"SE",0.280550849224908,2,"LMA",5,-87.46,36.39,TRUE,NA,0.0779,0.0017
37155,388,601,1237,"Observational",1999-08-01 00:00:00,"00:00:00",NA,787,8.81485733001392,"SE",0.194357424675671,2,"LMA",8,-87.46,36.39,TRUE,NA,0.1135,0.0025
37154,388,601,1237,"Observational",1999-07-01 00:00:00,"00:00:00",NA,787,9.75439802195416,"SE",0.276245303498316,2,"LMA",7,-87.46,36.39,TRUE,NA,0.1026,0.0029
37073,385,300,1228,"Observational",1998-11-01 00:00:00,"00:00:00",NA,787,13.9321478952369,"SE",0.780888985520447,NA,"LMA",11,-79.015,35.97,TRUE,FALSE,0.072,0.004
37072,385,300,1228,"Observational",1998-11-01 00:00:00,"00:00:00",NA,787,17.2015626455707,"SE",0.922062295668356,NA,"LMA",11,-79.015,35.97,TRUE,FALSE,0.0583,0.0031
37004,383,599,1225,"Observational",1991-03-01 00:00:00,"00:00:00",NA,787,16.4119715853347,"SE",2.23573700597708,NA,"LMA",3,-76.93,39.03,TRUE,NA,0.062,0.008
37003,383,599,1225,"Observational",1991-03-01 00:00:00,"00:00:00",NA,787,18.2363898905993,"SE",1.00321290040529,NA,"LMA",3,-76.93,39.03,TRUE,NA,0.055,0.003
37002,383,599,1225,"Observational",1991-03-01 00:00:00,"00:00:00",NA,787,21.3643304144203,"SE",1.3800045888935,NA,"LMA",3,-76.93,39.03,TRUE,NA,0.047,0.003
37001,383,599,1225,"Observational",1991-03-01 00:00:00,"00:00:00",NA,787,22.4020245206127,"SE",2.03979684736504,NA,"LMA",3,-76.93,39.03,TRUE,NA,0.045,0.004
37268,229,669,740,"ambient CO2 level",2000-09-01 00:00:00,"00:00:00",NA,787,8.01286277003519,"SE",0.321907017341934,3,"LMA",9,-84.33,35.9,TRUE,FALSE,0.125,0.005
37267,229,669,740,"ambient CO2 level",2000-07-01 00:00:00,"00:00:00",NA,787,9.28809859682457,"SE",0.520592657013631,3,"LMA",7,-84.33,35.9,TRUE,FALSE,0.108,0.006
37266,229,669,740,"ambient CO2 level",2000-05-01 00:00:00,"00:00:00",NA,787,9.91659437310716,"SE",0.394405317357283,3,"LMA",5,-84.33,35.9,TRUE,FALSE,0.101,0.004
37265,229,669,740,"ambient CO2 level",1999-09-01 00:00:00,"00:00:00",NA,787,8.63679597761126,"SE",0.374183653228063,3,"LMA",9,-84.33,35.9,TRUE,FALSE,0.116,0.005
37264,229,669,740,"ambient CO2 level",1999-08-01 00:00:00,"00:00:00",NA,787,9.45509222916349,"SE",0.44877886315923,3,"LMA",8,-84.33,35.9,TRUE,FALSE,0.106,0.005
37263,229,669,740,"ambient CO2 level",1999-07-01 00:00:00,"00:00:00",NA,787,8.9400059795654,"SE",0.320361208102871,3,"LMA",7,-84.33,35.9,TRUE,FALSE,0.112,0.004
37262,229,669,740,"ambient CO2 level",1999-06-01 00:00:00,"00:00:00",NA,787,9.63776269133992,"SE",0.466368556438903,3,"LMA",6,-84.33,35.9,TRUE,FALSE,0.104,0.005
37261,229,669,740,"ambient CO2 level",1999-05-01 00:00:00,"00:00:00",NA,787,11.3728344883687,"SE",0.323728064922318,3,"LMA",5,-84.33,35.9,TRUE,FALSE,0.088,0.0025
37260,229,669,740,"ambient CO2 level",1998-08-01 00:00:00,"00:00:00",NA,787,8.41289090310884,"SE",0.283615188257423,3,"LMA",8,-84.33,35.9,TRUE,FALSE,0.119,0.004
37259,229,669,740,"ambient CO2 level",1998-07-01 00:00:00,"00:00:00",NA,787,9.55520855399402,"SE",0.551168548002167,3,"LMA",7,-84.33,35.9,TRUE,FALSE,0.105,0.006
25344,51,NA,1,"observational",NA,"00:00:00",NA,787,61,"SE",4,2,"Vcmax",NA,NA,NA,TRUE,NA,61,4
37209,229,669,740,"ambient CO2 level",1998-07-01 00:00:00,"00:00:00",NA,787,120.865489771807,"SE",7.73539134539562,3,"Vcmax",7,-84.33,35.9,TRUE,FALSE,125,8
37210,229,669,740,"ambient CO2 level",1998-09-01 00:00:00,"00:00:00",NA,787,81.221609126654,"SE",13.5369348544423,3,"Vcmax",9,-84.33,35.9,TRUE,FALSE,84,14
37211,229,669,740,"ambient CO2 level",1999-05-01 00:00:00,"00:00:00",NA,787,70.585446026735,"SE",14.5038587726168,3,"Vcmax",5,-84.33,35.9,TRUE,FALSE,73,15
37212,229,669,740,"ambient CO2 level",1999-07-01 00:00:00,"00:00:00",NA,787,144.071663807993,"SE",29.0077175452336,3,"Vcmax",7,-84.33,35.9,TRUE,FALSE,149,30
37213,229,669,740,"ambient CO2 level",1999-07-01 00:00:00,"00:00:00",NA,787,137.303196380772,"SE",14.5038587726168,3,"Vcmax",7,-84.33,35.9,TRUE,FALSE,142,15
37214,229,669,740,"ambient CO2 level",1999-08-01 00:00:00,"00:00:00",NA,787,87.9900765538752,"SE",13.5369348544423,3,"Vcmax",8,-84.33,35.9,TRUE,FALSE,91,14
37215,229,669,740,"ambient CO2 level",1999-09-01 00:00:00,"00:00:00",NA,787,59.9492829268161,"SE",7.73539134539562,3,"Vcmax",9,-84.33,35.9,TRUE,FALSE,62,8
37216,229,669,740,"ambient CO2 level",2000-05-01 00:00:00,"00:00:00",NA,787,91.857772226573,"SE",5.80154350904671,3,"Vcmax",5,-84.33,35.9,TRUE,FALSE,95,6
37217,229,669,740,"ambient CO2 level",2000-07-01 00:00:00,"00:00:00",NA,787,105.394707081015,"SE",9.66923918174452,3,"Vcmax",7,-84.33,35.9,TRUE,FALSE,109,10
37218,229,669,740,"ambient CO2 level",2000-09-01 00:00:00,"00:00:00",NA,787,77.3539134539562,"SE",12.5700109362679,3,"Vcmax",9,-84.33,35.9,TRUE,FALSE,80,13
37508,381,602,1220,"observational",2010-06-01 00:00:00,"00:00:00",NA,787,75.7151,"SE",3.92832422287163,5,"Vcmax",6,NA,NA,TRUE,NA,75.7151,3.92832422287163
39368,381,76,1220,"observational",2010-07-01 00:00:00,"00:00:00",NA,787,75.75,"SE",3.92653536848963,5,"Vcmax",7,-88.202,40.0637,TRUE,FALSE,75.75,3.92653536848963
51023,230,601,741,"ambient CO2 level",NA,NA,NA,787,95.6,"SE",NA,NA,"Vcmax",NA,-87.46,36.39,TRUE,NA,95.6,NA
51024,230,601,1123,"elevated CO2 level",NA,NA,NA,787,90,"SE",NA,NA,"Vcmax",NA,-87.46,36.39,FALSE,NA,90,NA
51025,230,601,741,"ambient CO2 level",NA,NA,NA,787,107.4,"SE",NA,NA,"Vcmax",NA,-87.46,36.39,TRUE,NA,107.4,NA
51026,230,601,1123,"elevated CO2 level",NA,NA,NA,787,85.2,"SE",NA,NA,"Vcmax",NA,-87.46,36.39,FALSE,NA,85.2,NA
51027,230,601,741,"ambient CO2 level",NA,NA,NA,787,26,"SE",NA,NA,"Vcmax",NA,-87.46,36.39,TRUE,NA,26,NA
51028,230,601,1123,"elevated CO2 level",NA,NA,NA,787,26.1,"SE",NA,NA,"Vcmax",NA,-87.46,36.39,FALSE,NA,26.1,NA
51029,230,601,741,"ambient CO2 level",NA,NA,NA,787,23.3,"SE",NA,NA,"Vcmax",NA,-87.46,36.39,TRUE,NA,23.3,NA
51030,230,601,1123,"elevated CO2 level",NA,NA,NA,787,26.6,"SE",NA,NA,"Vcmax",NA,-87.46,36.39,FALSE,NA,26.6,NA
51057,230,601,741,"ambient CO2 level",NA,NA,NA,787,66.2,"SE",NA,NA,"Vcmax",NA,-87.46,36.39,TRUE,NA,66.2,NA
