ensemble,AGB_PFT,BSEEDS,DBH,DDBH,NPP_PFT,TRANSP_PFT,DENS,lon,lat,dtime,pft,date
5,0.0126292752102017,0.007248224690556526,5.904118537902832,0,1.05050112608751e-07,4.886461283604149e-6,0.6016430854797363,-120.9940402,44.109846,151,Setaria WT,2002-06-01
5,0.0162648502737284,0.05078626796603203,7.309654712677002,0,2.31563774377719e-07,9.379032235301565e-6,1.6018670797348022,-120.9940402,44.109846,181,Setaria WT,2002-07-01
5,0.0231949612498283,0.0398523323237896,9.32812213897705,-2.1457672119140625e-6,2.16795143614945e-07,8.662358595756814e-6,2.5393941402435303,-120.9940402,44.109846,212,Setaria WT,2002-08-01
5,0.0260822214186192,0.01962779089808464,10.430051803588867,-1.430511474609375e-6,1.38776300673271e-07,5.1685688049474265e-6,2.364835262298584,-120.9940402,44.109846,243,Setaria WT,2002-09-01
5,0.0173267368227243,0,9.54588794708252,4.649162292480469e-6,1.83928818842105e-08,5.063746471023478e-7,1.8634791374206543,-120.9940402,44.109846,273,Setaria WT,2002-10-01
5,0.00810833182185888,0,7.697794437408447,0,2.76238587559874e-09,1.256447887953982e-7,1.2541851997375488,-120.9940402,44.109846,304,Setaria WT,2002-11-01
5,9.53469371795654,0,213.9949951171875,-3.4332275390625e-5,5.41232445527839e-08,3.905240131274468e-9,0.06263977289199829,-120.9940402,44.109846,31,Temperate Early Hardwood,2002-02-01
5,9.53014755249023,0,213.9949951171875,0,-8.71373373456663e-09,0,0.06259322166442871,-120.9940402,44.109846,59,Temperate Early Hardwood,2002-03-01
5,9.52511787414551,0,213.9949951171875,0,-6.2442424564324e-09,0,0.06254173815250397,-120.9940402,44.109846,90,Temperate Early Hardwood,2002-04-01
5,9.52025318145752,0,213.9949951171875,0,-5.00043872975198e-09,0,0.06249196082353592,-120.9940402,44.109846,120,Temperate Early Hardwood,2002-05-01
5,9.67445755004883,0.09802886843681335,216.40940856933594,25.719526290893555,1.90965529327514e-05,1.5601452105329372e-5,22.536373138427734,-120.9940402,44.109846,151,Temperate Early Hardwood,2002-06-01
5,9.67137718200684,0,216.68052673339844,0,3.49953879776876e-05,3.8206748286029324e-5,23.623929977416992,-120.9940402,44.109846,181,Temperate Early Hardwood,2002-07-01
5,9.6663293838501,0,216.68052673339844,0,3.17846352118067e-05,4.4414140575099736e-5,23.587833404541016,-120.9940402,44.109846,212,Temperate Early Hardwood,2002-08-01
5,9.66128444671631,0,216.68052673339844,0,2.93326284008799e-05,3.213560921722092e-5,23.55060386657715,-120.9940402,44.109846,243,Temperate Early Hardwood,2002-09-01
5,9.65640449523926,0,216.68052673339844,0,2.00641097762855e-05,1.5180465197772719e-5,23.514629364013672,-120.9940402,44.109846,273,Temperate Early Hardwood,2002-10-01
5,9.5878849029541,0,216.68052673339844,0,4.38294819105067e-06,1.5664219290556503e-6,23.477516174316406,-120.9940402,44.109846,304,Temperate Early Hardwood,2002-11-01
5,0.0015849347691983,6.687611415708873e-15,4.725881099700928,3.5762786865234375e-7,6.28379348555086e-10,9.527338917791894e-9,0.5554243922233582,-120.9940402,44.109846,0,Setaria WT,2003-01-01
5,0.000729757943190634,0,3.7397050857543945,1.0728836059570312e-06,6.13011863492829e-11,4.735130509914143e-9,0.3791501224040985,-120.9940402,44.109846,31,Setaria WT,2003-02-01
5,0.000489833182655275,0,3.618959903717041,3.5762786865234375e-7,3.59452201337263e-09,2.0949185497443068e-8,0.2626352608203888,-120.9940402,44.109846,59,Setaria WT,2003-03-01
5,0.000562861037906259,0,4.145688533782959,-5.364418029785156e-7,6.55321086284744e-09,3.857667252304964e-8,0.1916852742433548,-120.9940402,44.109846,90,Setaria WT,2003-04-01
5,0.00187650055158883,7.302704034373164e-4,7.598855972290039,1.0728836059570312e-06,7.52899964595599e-08,4.3463700194479316e-7,0.16312995553016663,-120.9940402,44.109846,120,Setaria WT,2003-05-01
5,0.00294952862896025,0.0059497542679309845,14.605538368225098,-1.430511474609375e-6,3.06852598441765e-07,1.5609699630658724e-6,0.17451709508895874,-120.9940402,44.109846,151,Setaria WT,2003-06-01
5,0.00469721388071775,0.012586120516061783,17.910322189331055,-1.7881393432617188e-07,5.56660666006792e-07,3.171451226080535e-6,0.4887095093727112,-120.9940402,44.109846,181,Setaria WT,2003-07-01
